timestamp,gvl,variable,value,source
2026-03-20 11:03:14.920,gvl_PM,bReferenceSwitch_PM_bottom,True,poll
2026-03-20 11:03:14.920,gvl_PM,bMotor_PM_ConveyorBelt_forward,False,poll
2026-03-20 11:03:14.920,gvl_PM,bMotor_PM_ConveyorBelt_backward,False,poll
2026-03-20 11:03:14.920,gvl_PM,bMotor_PM_Tool_upward,False,poll
2026-03-20 11:03:14.920,gvl_PM,bMotor_PM_Tool_downward,False,poll
2026-03-20 11:03:14.920,gvl_SL,bPulseCounter_SL,False,poll
2026-03-20 11:03:14.920,gvl_SL,bLightBarrier_SL_beforecolor,True,poll
2026-03-20 11:03:14.920,gvl_SL,bLightBarrier_SL_aftercolor,True,poll
2026-03-20 11:03:14.920,gvl_SL,bLightBarrier_SL_white,True,poll
2026-03-20 11:03:14.920,gvl_SL,bLightBarrier_SL_red,True,poll
2026-03-20 11:03:14.920,gvl_SL,bLightBarrier_SL_blue,True,poll
2026-03-20 11:03:14.920,gvl_SL,iColorSensor_SL,0,poll
2026-03-20 11:03:14.920,gvl_SL,bMotor_SL_ConveyorBelt,False,poll
2026-03-20 11:03:14.920,gvl_SL,bCompressor_SL,False,poll
2026-03-20 11:03:14.920,gvl_SL,bValve_SL_white,False,poll
2026-03-20 11:03:14.920,gvl_SL,bValve_SL_red,False,poll
2026-03-20 11:03:14.920,gvl_SL,bValve_SL_blue,False,poll
2026-03-20 11:03:15.132,gvl_C,bCompressor_C,False,event
2026-03-20 11:03:15.132,gvl_HBW,bEncoderImpulse_HBW_horizontal2,True,event
2026-03-20 11:03:15.132,gvl_HBW,bMotor_HBW_StackerCrane_torack,False,event
2026-03-20 11:03:15.132,gvl_MS,bMotor_MS_Saw,False,event
2026-03-20 11:03:15.132,gvl_MS,bMotor_MS_OvenSlider_movein,False,event
2026-03-20 11:03:15.132,gvl_MS,bMotor_MS_OvenSlider_moveout,False,event
2026-03-20 11:03:15.132,gvl_MS,bLamp_MS,False,event
2026-03-20 11:03:15.132,gvl_MS,bValve_MS_OvenDoor,False,event
2026-03-20 11:03:15.132,gvl_SL,bPulseCounter_SL,False,event
2026-03-20 11:03:15.132,gvl_SL,bLightBarrier_SL_beforecolor,True,event
2026-03-20 11:03:15.132,gvl_SL,bLightBarrier_SL_white,True,event
2026-03-20 11:03:15.132,gvl_SL,bLightBarrier_SL_red,True,event
2026-03-20 11:03:15.132,gvl_SL,bLightBarrier_SL_blue,True,event
2026-03-20 11:03:14.920,LocalVariables,iC_CoordH,35,poll
2026-03-20 11:03:14.920,LocalVariables,iC_CoordV,0,poll
2026-03-20 11:03:14.920,LocalVariables,iC_CoordR,35,poll
2026-03-20 11:03:14.920,LocalVariables,eC_PickingStation,0,poll
2026-03-20 11:03:14.920,LocalVariables,eC_PlacingStation,0,poll
2026-03-20 11:03:14.920,LocalVariables,iC_Coord_Picking,"[[1340, 170, 150, 445], [380, 800, 367, 435], [800, 301, 580, 800]]",poll
2026-03-20 11:03:14.920,LocalVariables,iC_Coord_Placing,"[[890, 870], [500, 1343], [180, 150]]",poll
2026-03-20 11:03:15.653,gvl_C,bReferenceSwitch_C_vertical,True,poll
2026-03-20 11:03:15.653,gvl_C,bReferenceSwitch_C_horizontal,False,poll
2026-03-20 11:03:15.653,gvl_C,bReferenceSwitch_C_rotate,False,poll
2026-03-20 11:03:15.653,gvl_C,bEncoderImpulse_C_vertical1,False,poll
2026-03-20 11:03:15.653,gvl_C,bEncoderImpulse_C_vertical2,True,poll
2026-03-20 11:03:15.653,gvl_C,bEncoderImpulse_C_horizontal1,False,poll
2026-03-20 11:03:15.653,gvl_C,bEncoderImpulse_C_horizontal2,True,poll
2026-03-20 11:03:15.653,gvl_C,bEncoderImpulse_C_rotate1,True,poll
2026-03-20 11:03:15.653,gvl_C,bEncoderImpulse_C_rotate2,False,poll
2026-03-20 11:03:15.653,gvl_C,bMotor_C_upward,False,poll
2026-03-20 11:03:15.653,gvl_C,bMotor_C_downward,False,poll
2026-03-20 11:03:15.653,gvl_C,bMotor_C_backward,False,poll
2026-03-20 11:03:15.653,gvl_C,bMotor_C_forward,False,poll
2026-03-20 11:03:15.653,gvl_C,bMotor_C_clockwise,False,poll
2026-03-20 11:03:15.653,gvl_C,bMotor_C_counterclockwise,False,poll
2026-03-20 11:03:15.653,gvl_C,bCompressor_C,False,poll
2026-03-20 11:03:15.653,gvl_C,bValve_C,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bReferenceSwitch_HBW_horizontal,True,poll
2026-03-20 11:03:15.733,gvl_SL,iColorSensor_SL,1,event
2026-03-20 11:03:15.653,gvl_HBW,bLightBarrier_HBW_inside,True,poll
2026-03-20 11:03:15.653,gvl_HBW,bLightBarrier_HBW_outside,True,poll
2026-03-20 11:03:15.653,gvl_HBW,bReferenceSwitch_HBW_vertical,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bReferenceSwitch_HBW_Cantilever_front,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bReferenceSwitch_HBW_Cantilever_back,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bTrailSensor_HBW_bottom,True,poll
2026-03-20 11:03:15.653,gvl_HBW,bTrailSensor_HBW_top,True,poll
2026-03-20 11:03:15.653,gvl_HBW,bEncoderImpulse_HBW_horizontal1,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bEncoderImpulse_HBW_horizontal2,True,poll
2026-03-20 11:03:15.653,gvl_HBW,bEncoderImpulse_HBW_vertical1,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bEncoderImpulse_HBW_vertical2,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bMotor_HBW_ConveyorBelt_forward,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bMotor_HBW_ConveyorBelt_backward,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bMotor_HBW_StackerCrane_torack,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bMotor_HBW_StackerCrane_toconveyorbelt,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bMotor_HBW_StackerCrane_downward,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bMotor_HBW_StackerCrane_upward,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bMotor_HBW_Cantilever_forward,False,poll
2026-03-20 11:03:15.653,gvl_HBW,bMotor_HBW_Cantilever_backward,False,poll
2026-03-20 11:03:15.653,gvl_MS,bReferenceSwitch_MS_Turntable_attransferunit,False,poll
2026-03-20 11:03:15.653,gvl_MS,bReferenceSwitch_MS_Turntable_atconveyorbelt,False,poll
2026-03-20 11:03:15.653,gvl_MS,bLightBarrier_MS_conveyorbelt,False,poll
2026-03-20 11:03:15.653,gvl_MS,bReferenceSwitch_MS_Turntable_atsaw,False,poll
2026-03-20 11:03:15.653,gvl_MS,bReferenceSwitch_MS_TransferUnit_atturntable,True,poll
2026-03-20 11:03:15.653,gvl_MS,bReferenceSwitch_MS_OvenSlider_inside,False,poll
2026-03-20 11:03:15.653,gvl_MS,bReferenceSwitch_MS_OvenSlider_outside,True,poll
2026-03-20 11:03:15.833,gvl_SL,iColorSensor_SL,0,event
2026-03-20 11:03:15.653,gvl_MS,bReferenceSwitch_MS_TransferUnit_atoven,False,poll
2026-03-20 11:03:15.653,gvl_MS,bLightBarrier_MS_oven,False,poll
2026-03-20 11:03:15.653,gvl_MS,bMotor_MS_Turntable_clockwise,False,poll
2026-03-20 11:03:15.653,gvl_MS,bMotor_MS_Turntable_counterclockwise,False,poll
2026-03-20 11:03:15.653,gvl_MS,bMotor_MS_ConveyorBelt_forward,False,poll
2026-03-20 11:03:15.653,gvl_MS,bMotor_MS_Saw,False,poll
2026-03-20 11:03:15.653,gvl_MS,bMotor_MS_OvenSlider_movein,False,poll
2026-03-20 11:03:15.653,gvl_MS,bMotor_MS_OvenSlider_moveout,False,poll
2026-03-20 11:03:15.653,gvl_MS,bMotor_MS_TransferUnit_tooven,False,poll
2026-03-20 11:03:15.653,gvl_MS,bMotor_MS_TransferUnit_toturntable,False,poll
2026-03-20 11:03:15.653,gvl_MS,bLamp_MS,False,poll
2026-03-20 11:03:15.653,gvl_MS,bCompressor_MS,False,poll
2026-03-20 11:03:15.653,gvl_MS,bValve_MS_Vacuum,False,poll
2026-03-20 11:03:15.653,gvl_MS,bValve_MS_TransferUnit,False,poll
2026-03-20 11:03:15.653,gvl_MS,bValve_MS_OvenDoor,False,poll
2026-03-20 11:03:15.653,gvl_MS,bValve_MS_Ejector,False,poll
2026-03-20 11:03:15.653,gvl_PM,bLightBarrier_PM_entry,True,poll
2026-03-20 11:03:15.653,gvl_PM,bLightBarrier_PM_tool,True,poll
2026-03-20 11:03:15.653,gvl_PM,bReferenceSwitch_PM_top,False,poll
2026-03-20 11:03:15.653,gvl_PM,bReferenceSwitch_PM_bottom,True,poll
2026-03-20 11:03:15.653,gvl_PM,bMotor_PM_ConveyorBelt_forward,False,poll
2026-03-20 11:03:15.653,gvl_PM,bMotor_PM_ConveyorBelt_backward,False,poll
2026-03-20 11:03:15.653,gvl_PM,bMotor_PM_Tool_upward,False,poll
2026-03-20 11:03:15.653,gvl_PM,bMotor_PM_Tool_downward,False,poll
2026-03-20 11:03:15.653,gvl_SL,bPulseCounter_SL,False,poll
2026-03-20 11:03:15.653,gvl_SL,bLightBarrier_SL_beforecolor,True,poll
2026-03-20 11:03:15.653,gvl_SL,bLightBarrier_SL_aftercolor,True,poll
2026-03-20 11:03:15.653,gvl_SL,bLightBarrier_SL_white,True,poll
2026-03-20 11:03:15.653,gvl_SL,bLightBarrier_SL_red,True,poll
2026-03-20 11:03:15.653,gvl_SL,bLightBarrier_SL_blue,True,poll
2026-03-20 11:03:15.653,gvl_SL,iColorSensor_SL,1,poll
2026-03-20 11:03:15.653,gvl_SL,bMotor_SL_ConveyorBelt,False,poll
2026-03-20 11:03:15.653,gvl_SL,bCompressor_SL,False,poll
2026-03-20 11:03:15.653,gvl_SL,bValve_SL_white,False,poll
2026-03-20 11:03:15.653,gvl_SL,bValve_SL_red,False,poll
2026-03-20 11:03:15.653,gvl_SL,bValve_SL_blue,False,poll
2026-03-20 11:03:15.653,LocalVariables,iC_CoordH,35,poll
2026-03-20 11:03:15.653,LocalVariables,iC_CoordV,0,poll
2026-03-20 11:03:15.653,LocalVariables,iC_CoordR,35,poll
2026-03-20 11:03:15.653,LocalVariables,eC_PickingStation,0,poll
2026-03-20 11:03:15.653,LocalVariables,eC_PlacingStation,0,poll
2026-03-20 11:03:15.653,LocalVariables,iC_Coord_Picking,"[[1340, 170, 150, 445], [380, 800, 367, 435], [800, 301, 580, 800]]",poll
2026-03-20 11:03:15.653,LocalVariables,iC_Coord_Placing,"[[890, 870], [500, 1343], [180, 150]]",poll
2026-03-20 11:03:16.535,gvl_C,bReferenceSwitch_C_vertical,True,poll
2026-03-20 11:03:16.535,gvl_C,bReferenceSwitch_C_horizontal,False,poll
2026-03-20 11:03:16.535,gvl_C,bReferenceSwitch_C_rotate,False,poll
2026-03-20 11:03:16.535,gvl_C,bEncoderImpulse_C_vertical1,False,poll
2026-03-20 11:03:16.535,gvl_C,bEncoderImpulse_C_vertical2,True,poll
2026-03-20 11:03:16.535,gvl_C,bEncoderImpulse_C_horizontal1,False,poll
2026-03-20 11:03:16.535,gvl_C,bEncoderImpulse_C_horizontal2,True,poll
2026-03-20 11:03:16.535,gvl_C,bEncoderImpulse_C_rotate1,True,poll
2026-03-20 11:03:16.535,gvl_C,bEncoderImpulse_C_rotate2,False,poll
2026-03-20 11:03:16.535,gvl_C,bMotor_C_upward,False,poll
2026-03-20 11:03:16.535,gvl_C,bMotor_C_downward,False,poll
2026-03-20 11:03:16.535,gvl_C,bMotor_C_backward,False,poll
2026-03-20 11:03:16.535,gvl_C,bMotor_C_forward,False,poll
2026-03-20 11:03:16.535,gvl_C,bMotor_C_clockwise,False,poll
2026-03-20 11:03:16.535,gvl_C,bMotor_C_counterclockwise,False,poll
2026-03-20 11:03:16.535,gvl_C,bCompressor_C,False,poll
2026-03-20 11:03:16.535,gvl_C,bValve_C,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bReferenceSwitch_HBW_horizontal,True,poll
2026-03-20 11:03:16.535,gvl_HBW,bLightBarrier_HBW_inside,True,poll
2026-03-20 11:03:16.535,gvl_HBW,bLightBarrier_HBW_outside,True,poll
2026-03-20 11:03:16.535,gvl_HBW,bReferenceSwitch_HBW_vertical,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bReferenceSwitch_HBW_Cantilever_front,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bReferenceSwitch_HBW_Cantilever_back,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bTrailSensor_HBW_bottom,True,poll
2026-03-20 11:03:16.535,gvl_HBW,bTrailSensor_HBW_top,True,poll
2026-03-20 11:03:16.535,gvl_HBW,bEncoderImpulse_HBW_horizontal1,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bEncoderImpulse_HBW_horizontal2,True,poll
2026-03-20 11:03:16.535,gvl_HBW,bEncoderImpulse_HBW_vertical1,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bEncoderImpulse_HBW_vertical2,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bMotor_HBW_ConveyorBelt_forward,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bMotor_HBW_ConveyorBelt_backward,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bMotor_HBW_StackerCrane_torack,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bMotor_HBW_StackerCrane_toconveyorbelt,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bMotor_HBW_StackerCrane_downward,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bMotor_HBW_StackerCrane_upward,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bMotor_HBW_Cantilever_forward,False,poll
2026-03-20 11:03:16.535,gvl_HBW,bMotor_HBW_Cantilever_backward,False,poll
2026-03-20 11:03:16.535,gvl_MS,bReferenceSwitch_MS_Turntable_attransferunit,False,poll
2026-03-20 11:03:16.535,gvl_MS,bReferenceSwitch_MS_Turntable_atconveyorbelt,False,poll
2026-03-20 11:03:16.535,gvl_MS,bLightBarrier_MS_conveyorbelt,False,poll
2026-03-20 11:03:16.535,gvl_MS,bReferenceSwitch_MS_Turntable_atsaw,False,poll
2026-03-20 11:03:16.535,gvl_MS,bReferenceSwitch_MS_TransferUnit_atturntable,True,poll
2026-03-20 11:03:16.535,gvl_MS,bReferenceSwitch_MS_OvenSlider_inside,False,poll
2026-03-20 11:03:16.535,gvl_MS,bReferenceSwitch_MS_OvenSlider_outside,True,poll
2026-03-20 11:03:16.535,gvl_MS,bReferenceSwitch_MS_TransferUnit_atoven,False,poll
2026-03-20 11:03:16.535,gvl_MS,bLightBarrier_MS_oven,False,poll
2026-03-20 11:03:16.535,gvl_MS,bMotor_MS_Turntable_clockwise,False,poll
2026-03-20 11:03:16.535,gvl_MS,bMotor_MS_Turntable_counterclockwise,False,poll
2026-03-20 11:03:16.535,gvl_MS,bMotor_MS_ConveyorBelt_forward,False,poll
2026-03-20 11:03:16.535,gvl_MS,bMotor_MS_Saw,False,poll
2026-03-20 11:03:16.535,gvl_MS,bMotor_MS_OvenSlider_movein,False,poll
2026-03-20 11:03:16.535,gvl_MS,bMotor_MS_OvenSlider_moveout,False,poll
2026-03-20 11:03:16.535,gvl_MS,bMotor_MS_TransferUnit_tooven,False,poll
2026-03-20 11:03:16.535,gvl_MS,bMotor_MS_TransferUnit_toturntable,False,poll
2026-03-20 11:03:16.535,gvl_MS,bLamp_MS,False,poll
2026-03-20 11:03:16.535,gvl_MS,bCompressor_MS,False,poll
2026-03-20 11:03:16.535,gvl_MS,bValve_MS_Vacuum,False,poll
2026-03-20 11:03:16.535,gvl_MS,bValve_MS_TransferUnit,False,poll
2026-03-20 11:03:16.535,gvl_MS,bValve_MS_OvenDoor,False,poll
